Category 1,Category 2,Indicator short code,Indicator name,Indicator units,Indicator currency
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis4_gghed_ppp,"Domestic General Government Expenditure on Noncommunicable Diseases (NCDs), in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis5_gghed_ppp,"Domestic General Government Expenditure on Injuries, in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,disnec_gghed_ppp,"Domestic General Government Expenditure on other and unspecified Diseases and Conditions (n.e.c.), in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis_ext_ppp,"External sources of funding by Diseases and Conditions, in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis1_ext_ppp,"External sources of funding on Infectious and Parasitic Diseases, in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis11_ext_ppp,"External sources of funding on HIV/AIDS and Sexually Transmitted Diseases (STDs), in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis12_ext_ppp,"External sources of funding on Tuberculosis (TB), in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis13_ext_ppp,"External sources of funding on Malaria, in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis16_ext_ppp,"External sources of funding on Neglected Tropical Diseases (NTDs), in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis2_ext_ppp,"External sources of funding on Reproductive Health, in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis21_ext_ppp,"External sources of funding on Maternal Conditions, in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis23_ext_ppp,"External sources of funding on Contraceptive Management (Family Planning), in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis3_ext_ppp,"External sources of funding on Nutritional Deficiencies, in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis4_ext_ppp,"External sources of funding on Noncommunicable Diseases (NCDs), in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis5_ext_ppp,"External sources of funding on Injuries, in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,disnec_ext_ppp,"External sources of funding on other and unspecified Diseases and Conditions (n.e.c.), in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis_pvtd_ppp,"Domestic Private Health expenditure by Diseases and Conditions, in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis1_pvtd_ppp,"Domestic Private Expenditure on Infectious and Parasitic Diseases, in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis11_pvtd_ppp,"Domestic Private Expenditure on HIV/AIDS and Sexually Transmitted Diseases (STDs), in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis12_pvtd_ppp,"Domestic Private Expenditure on Tuberculosis (TB), in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis13_pvtd_ppp,"Domestic Private Expenditure on Malaria, in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis16_pvtd_ppp,"Domestic Private Expenditure on Neglected Tropical Diseases (NTDs), in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis2_pvtd_ppp,"Domestic Private Expenditure on Reproductive Health, in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis21_pvtd_ppp,"Domestic Private Expenditure on Maternal Conditions, in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis23_pvtd_ppp,"Domestic Private Expenditure on Contraceptive Management (Family Planning), in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis3_pvtd_ppp,"Domestic Private Expenditure on Nutritional Deficiencies, in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis4_pvtd_ppp,"Domestic Private Expenditure on Noncommunicable Diseases (NCDs), in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,dis5_pvtd_ppp,"Domestic Private Expenditure on Injuries, in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,DISEASES AND CONDITIONS,disnec_pvtd_ppp,"Domestic Private Expenditure on other and unspecified diseases/conditions (n.e.c.), in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,AGE,age1_ppp,"Less than five-year-old population (< 5-y), in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,AGE,age1_gghed_ppp,"Domestic General Government Health Expenditure in the less than five-year-old population (< 5-y), in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,AGE,age1_ext_ppp,"External sources of funding in the less than five-year-old population (< 5-y), in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,AGE,age1_pvtd_ppp,"Domestic Private Expenditure in the less than five-year-old population (< 5-y), in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,CAPITAL EXPENDITURE,hk_ppp,"Capital health expenditure, in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,CAPITAL EXPENDITURE,hk_gghed_ppp,"Capital Health Expenditure (Domestic Public), in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,CAPITAL EXPENDITURE,hk_ext_ppp,"Capital Health Expenditure (External), in million current international $ (PPP)",Millions,Int$ (PPP)
HEALTH EXPENDITURE DATA,CAPITAL EXPENDITURE,hk_pvtd_ppp,"Capital Health Expenditure (Domestic Private), in million current international $ (PPP)",Millions,Int$ (PPP)
MACRO DATA,CONSUMPTION,gdp_ppp,"Gross Domestic Product , in million current international $ (PPP)",Millions,Int$ (PPP)
MACRO DATA,CONSUMPTION,pfc_ppp,"Final consumption expenditure of Households and profit institutions serving households, in million current international $ (PPP)",Millions,Int$ (PPP)
MACRO DATA,CONSUMPTION,gge_ppp,"General government expenditure , in million current international $ (PPP)",Millions,Int$ (PPP)
INDICATORS,FINANCING SOURCES GROUPS,che_ncu_pc,"Current Health Expenditure (CHE), in current NCU per capita",Ones,NCU
INDICATORS,FINANCING SOURCES GROUPS,gghed_ncu_pc,"Domestic General Government Health Expenditure (GGHE-D), in current NCU per capita",Ones,NCU
INDICATORS,FINANCING SOURCES GROUPS,pvtd_ncu_pc,"Domestic Private Health Expenditure (PVT-D), in current NCU per capita",Ones,NCU
INDICATORS,FINANCING SOURCES GROUPS,ext_ncu_pc,"External Health Expenditure (EXT), in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,REVENUES,fs_ncu_pc,"Current health expenditure by revenues of health care financing schemes, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,REVENUES,fs1_ncu_pc,"Transfers from government domestic revenue (allocated to health purposes), in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,REVENUES,fs11_ncu_pc,"Internal transfers and grants, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,REVENUES,fs12_ncu_pc,"Transfers by government on behalf of specific groups, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,REVENUES,fs13_ncu_pc,"Subsidies, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,REVENUES,fs14_ncu_pc,"Other transfers from government domestic revenue, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,REVENUES,fs2_ncu_pc,"Transfers distributed by government from foreign origin, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,REVENUES,fs3_ncu_pc,"Social insurance contributions, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,REVENUES,fs31_ncu_pc,"Social insurance contributions from employees, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,REVENUES,fs32_ncu_pc,"Social insurance contributions from employers, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,REVENUES,fs33_ncu_pc,"Social insurance contributions from self-employed, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,REVENUES,fs34_ncu_pc,"Other social insurance contributions, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,REVENUES,fs4_ncu_pc,"Compulsory prepayment (Other, and unspecified, than FS.3), in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,REVENUES,fs5_ncu_pc,"Voluntary prepayment, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,REVENUES,fs6_ncu_pc,"Other domestic revenues n.e.c., in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,REVENUES,fs61_ncu_pc,"Other revenues from households n.e.c., in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,REVENUES,fs62_ncu_pc,"Other revenues from corporations n.e.c., in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,REVENUES,fs63_ncu_pc,"Other revenues from NPISH n.e.c., in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,REVENUES,fs6nec_ncu_pc,"Unspecified other domestic revenues (n.e.c.), in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,REVENUES,fs7_ncu_pc,"Direct foreign transfers, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,REVENUES,fsnec_ncu_pc,"Unspecified revenues of health care financing schemes (n.e.c.), in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,FINANCING SCHEMES,hf_ncu_pc,"Current health expenditure by financing schemes, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,FINANCING SCHEMES,hf1_ncu_pc,"Government schemes and compulsory contributory health care financing schemes, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,FINANCING SCHEMES,hf11_ncu_pc,"Government schemes, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,FINANCING SCHEMES,hf12_ncu_pc,"Compulsory contributory health insurance schemes, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,FINANCING SCHEMES,hf121_ncu_pc,"Social health insurance schemes, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,FINANCING SCHEMES,hf122_ncu_pc,"Compulsory private insurance schemes, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,FINANCING SCHEMES,hf12nec_ncu_pc,"Unspecified compulsory contributory health insurance schemes (n.e.c.), in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,FINANCING SCHEMES,hf13_ncu_pc,"Compulsory Medical Saving Accounts (CMSA), in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,FINANCING SCHEMES,hf1nec_ncu_pc,"Unspecified government schemes and compulsory contributory schemes (n.e.c.), in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,FINANCING SCHEMES,hf2_ncu_pc,"Voluntary health care payment schemes, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,FINANCING SCHEMES,hf21_ncu_pc,"Voluntary health insurance schemes, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,FINANCING SCHEMES,hf22_ncu_pc,"NPISH financing schemes (including development agencies), in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,FINANCING SCHEMES,hf23_ncu_pc,"Enterprise financing schemes, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,FINANCING SCHEMES,hf2nec_ncu_pc,"Unspecified voluntary health care payment schemes (n.e.c.), in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,FINANCING SCHEMES,hf3_ncu_pc,"Household out-of-pocket payment, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,FINANCING SCHEMES,hf4_ncu_pc,"Rest of the world financing schemes (non-resident), in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,FINANCING SCHEMES,hfnec_ncu_pc,"Unspecified financing schemes (n.e.c.), in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc_ncu_pc,"Current health expenditure by Health Care Functions, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc1_ncu_pc,"Curative care, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc11_ncu_pc,"Inpatient curative care, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc12_ncu_pc,"Day curative care, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc13_ncu_pc,"Outpatient curative care, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc131_ncu_pc,"General outpatient curative care, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc132_ncu_pc,"Dental outpatient curative care, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc133_ncu_pc,"Specialised outpatient curative care, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc13nec_ncu_pc,"Unspecified outpatient curative care (n.e.c.), in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc14_ncu_pc,"Home-based curative care, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc1nec_ncu_pc,"Unspecified curative care (n.e.c.), in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc2_ncu_pc,"Rehabilitative care, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc3_ncu_pc,"Long-term care (health), in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc31_ncu_pc,"Inpatient long-term care (health), in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc32_ncu_pc,"Day long-term care (health), in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc33_ncu_pc,"Outpatient long-term care (health), in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc34_ncu_pc,"Home-based long-term care (health), in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc3nec_ncu_pc,"Unspecified long-term care (n.e.c.), in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc4_ncu_pc,"Ancillary services (non-specified by function), in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc5_ncu_pc,"Medical goods (non-specified by function), in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc6_ncu_pc,"Preventive care, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc62_ncu_pc,"Immunization Programmes, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc7_ncu_pc,"Governance, and health system and financing administration, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc9_ncu_pc,"Other health care services not elsewhere classified (n.e.c.), in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc_gghed_ncu_pc,"Domestic general government health expenditure by Health Care Functions, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc1_gghed_ncu_pc,"Domestic General Government Expenditure on Curative care, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc11_gghed_ncu_pc,"Domestic General Government Expenditure on Inpatient curative care, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc12_gghed_ncu_pc,"Domestic General Government Expenditure on Day curative care, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc13_gghed_ncu_pc,"Domestic General Government Expenditure on Outpatient curative care, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc131_gghed_ncu_pc,"Domestic General Government Expenditure on General outpatient curative care, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc132_gghed_ncu_pc,"Domestic General Government Expenditure on Dental outpatient curative care, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc133_gghed_ncu_pc,"Domestic General Government Expenditure on Specialised outpatient curative care, in current NCU per capita",Ones,NCU
HEALTH EXPENDITURE DATA,HEALTH CARE FUNCTIONS,hc13nec_gghed_ncu_pc,"Domestic General Government Expenditure on Outpatient curative care n.e.c., in current NCU per capita",Ones,NCU
